,routeNameList,RouteLinks,busname,bustypes,dptimes,dplocs,runtime,bptimes,bplocs,nextday,ratings,ratingppl,busfare,oldfares,seatavail,wseatavail
11233,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,FlixBus,A/C Seater (2+2),18:00,Dharamshala (Maximus Mall,06h 55m,00:55,Airport,04-Aug,4.9,17,INR 424,N/A,25 Seats available,0
11234,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:25,Dharamshala Bharat Petrol Pump,06h 35m,01:00,Tribune Chowk Sector 31B,04-Aug,4.9,86,664,N/A,14 Seats available,0
11235,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),18:30,Bharat Petrol Pump,06h 30m,01:00,Tribune Chowk Sector 31B,04-Aug,4.7,84,664,N/A,14 Seats available,0
11236,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),18:45,McleodGanj (Pick/Drop - Dhara...,06h 15m,01:00,Zirakpur (Near KFC,04-Aug,4.9,15,657,N/A,23 Seats available,6 Window
11237,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:50,HRTC Workshop Dharamshala Byp...,05h 50m,00:40,Sector 43 HP Petrol Pump Oppo...,04-Aug,3.6,N/A,630,N/A,33 Seats available,17 Window
11238,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:00,Dharamshala,05h 50m,00:50,sohana sahib gurudwara,04-Aug,3.7,N/A,674,N/A,34 Seats available,0
11239,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),19:00,Bharat Petrol Pump (Mann Fill...,06h 00m,01:00,Zirakpur (Near KFC,04-Aug,5.0,22,657,N/A,23 Seats available,6 Window
11240,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),19:00,Bharat Petrol Pump,05h 40m,00:40,Sector 43 HP Petrol Pump Oppo...,04-Aug,3.1,4,630,N/A,33 Seats available,17 Window
11241,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),19:05,Bharat Petrol Pump,05h 45m,00:50,sohana sahib gurudwara,04-Aug,3.7,N/A,674,N/A,34 Seats available,0
11242,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:30,McLeod Ganj,05h 15m,00:45,Sec 43,04-Aug,4.6,28,575,N/A,29 Seats available,13 Window
11243,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,Dharamsala,06h 00m,01:30,Sec 43,04-Aug,4.8,17,555,N/A,21 Seats available,7 Window
11244,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:30,Dharamshala,04h 29m,23:59,Sohana Gurudwara chandigarh,N/A,3.4,N/A,674,N/A,18 Seats available,8 Window
11245,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,dharamshala,06h 00m,01:30,Sec 43,04-Aug,5.0,11,555,N/A,21 Seats available,7 Window
11246,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:30,MANN FILLING STATION DHARAMSHALA,05h 45m,01:15,Sec 43,04-Aug,4.0,5,INR 550,N/A,18 Seats available,7 Window
11247,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),19:35,Bharat Petrol Pump,05h 10m,00:45,Sec 43,04-Aug,4.6,22,601,N/A,30 Seats available,13 Window
11248,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),19:35,Maan Filling Station Dharamshala,05h 40m,01:15,Sec 43,04-Aug,4.8,4,INR 550,N/A,18 Seats available,7 Window
11249,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),19:55,Dharamshala Bharat Petrol Pump,06h 05m,02:00,Tribune Chowk Sector 31B,04-Aug,4.7,12,569,N/A,27 Seats available,10 Window
11250,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,A N Holidays,Volvo A/C Semi Sleeper (2+2),20:00,Dharamshala Bharat Petrol Pump,03h 59m,23:59,Sohana Gurudwara chandigarh,N/A,3.4,N/A,649,N/A,24 Seats available,10 Window
11251,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,Bharat Petrol Pump,06h 00m,02:00,Tribune Chowk Sector 31B,04-Aug,4.9,41,569,N/A,27 Seats available,10 Window
11252,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,HRTC Workshop Dharamshala Byp...,05h 50m,02:20,Sector 43 HP Petrol Pump Oppo...,04-Aug,3.8,6,495,N/A,32 Seats available,15 Window
11253,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:30,dharamshala,05h 25m,01:55,SOHANA SAHAB GURUDWARA,04-Aug,4.6,27,805,N/A,28 Seats available,13 Window
11254,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,A N Holidays,Volvo A/C Semi Sleeper (2+2),20:35,Dharamshala,03h 24m,23:59,Sohana Gurudwara chandigarh,N/A,3.4,N/A,649,N/A,24 Seats available,10 Window
11255,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),20:38,Dharamsala,05h 17m,01:55,SOHANA SAHAB GURUDWARA,04-Aug,5.0,9,805,N/A,28 Seats available,13 Window
11256,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:40,Bharat Petrol Pump,05h 40m,02:20,Sector 43 HP Petrol Pump Oppo...,04-Aug,3.4,21,495,N/A,32 Seats available,15 Window
11257,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:55,Dharamshala Bharat Petrol Pump,05h 40m,02:35,Tribune Chowk Sector 31B,04-Aug,4.8,17,693,N/A,20 Seats available,0
11258,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,Bharat Petrol Pump,05h 35m,02:35,Tribune Chowk Sector 31B,04-Aug,4.7,40,693,N/A,20 Seats available,0
11259,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:00,McleodGanj (Pick/Drop - Dhara...,05h 45m,02:45,Zirakpur (Near KFC,04-Aug,4.9,7,720,N/A,4 Seats available,1 Window
11260,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:15,Bharat Petrol Pump (Mann Fill...,05h 30m,02:45,Zirakpur (Near KFC,04-Aug,4.9,27,720,N/A,4 Seats available,1 Window
11261,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:30,McLeod Ganj,05h 15m,02:45,Sec 43,04-Aug,4.6,9,596,N/A,38 Seats available,18 Window
11262,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),21:35,Bharat Petrol Pump,05h 10m,02:45,Sec 43,04-Aug,4.7,20,591,N/A,38 Seats available,19 Window
11263,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:45,Dharamshala Bharat Petrol Pump,05h 35m,03:20,Tribune Chowk Sector 31B,04-Aug,4.7,65,759,N/A,18 Seats available,0
11264,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:50,Bharat Petrol Pump,05h 30m,03:20,Tribune Chowk Sector 31B,04-Aug,4.7,137,759,N/A,18 Seats available,0
11265,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),18:00,McLeod Ganj Bus Stop,06h 26m,00:26,Airport,04-Aug,2.5,N/A,INR 899,N/A,41 Seats available,20 Window
11266,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),19:00,McLeod Ganj Bus Stop,04h 59m,23:59,Sohana Gurudwara chandigarh,N/A,1.8,5,674,N/A,18 Seats available,8 Window
11267,Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:00,Bharat Petrol Pump,06h 15m,03:15,Suhana Gurudwara,04-Aug,3.0,N/A,1519,N/A,27 Seats available,13 Window
11268,Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1003,Ordinary 3+2 Non AC Seater,14:30,CHAMBA,11h 50m,02:20,CHANDIGARH,04-Aug,3.9,N/A,INR 631,N/A,37 Seats available,13 Window
11269,Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1002,Ordinary 3+2 Non AC Seater,15:00,CHAMBA,12h 00m,03:00,Sec 43,04-Aug,3.9,N/A,INR 597,N/A,33 Seats available,10 Window
11270,Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1024,A/C Executive (2+3),16:20,CHAMBA,11h 55m,04:15,CHANDIGARH,04-Aug,4.2,8,INR 642,N/A,34 Seats available,9 Window
11271,Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1001,A/C Executive (2+3),17:15,CHAMBA,10h 45m,04:00,CHANDIGARH,04-Aug,3.8,10,INR 632,N/A,44 Seats available,16 Window
11272,Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 100,Himsuta AC Seater Volvo/Scania 2+2,17:40,CHAMBA,10h 20m,04:00,CHANDIGARH,04-Aug,4.2,43,INR 1086,N/A,35 Seats available,17 Window
11273,Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1007,Ordinary 3+2 Non AC Seater,19:00,CHAMBA,10h 40m,05:40,CHANDIGARH,04-Aug,3.7,38,INR 597,N/A,37 Seats available,13 Window
11274,Chamba (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/chamba-himachal-pradesh-to-chandigarh,HRTC - 1028,A/C Executive (2+3),20:15,CHAMBA,11h 00m,07:15,CHANDIGARH,04-Aug,3.0,93,INR 638,N/A,43 Seats available,15 Window
11275,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,ISBT Kashmiri Gate,13h 20m,07:10,Bus Stand,04-Aug,3.2,12,INR 710,N/A,37 Seats available,13 Window
11276,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,ISBT Kashmiri Gate,13h 15m,09:30,Bus Stand,04-Aug,4.3,106,INR 1437,N/A,18 Seats available,7 Window
11277,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,HRTC - 1422,Himsuta AC Seater Volvo/Scania 2+2,21:30,ISBT Kashmiri Gate,13h 35m,11:05,Bus Stand,04-Aug,4.0,50,INR 1437,N/A,17 Seats available,6 Window
11278,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,Travel Point,A/C Seater / Sleeper (2+2),21:00,Morigate,12h 51m,09:51,Dunera to dalhousie by cab or...,04-Aug,3.1,61,1424,N/A,50 Seats available,26 Window
11279,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,Zingbus Plus,A/C Sleeper (2+1),22:00,Majnu Ka Tilla,12h 45m,10:45,Bus Stand (Drop by cab,04-Aug,2.4,N/A,1316,N/A,27 Seats available,0
11280,Delhi to Dalhousie,https://www.redbus.in/bus-tickets/delhi-to-dalhousie,City Land Travels,A/C Seater/Sleeper (2+1),18:00,ISBT Kashmiri Gate,13h 00m,07:00,BUS STAND DALHOUSIE,04-Aug,2.2,N/A,612,N/A,29 Seats available,5 Single
11281,Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 531,Ordinary 3+2 Non AC Seater,17:50,ISBT Kashmiri Gate,16h 10m,10:00,CHAMBA,04-Aug,4.3,37,INR 796,N/A,33 Seats available,10 Window
11282,Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 590,A/C Executive (2+3),19:00,ISBT Kashmiri Gate,15h 15m,10:15,CHAMBA,04-Aug,3.4,67,INR 1007,N/A,38 Seats available,11 Window
11283,Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 84,Himsuta AC Seater Volvo/Scania 2+2,20:15,ISBT Kashmiri Gate,15h 15m,11:30,CHAMBA,04-Aug,4.0,92,INR 1589,N/A,15 Seats available,6 Window
11284,Delhi to Chamba (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-chamba-himachal-pradesh,HRTC - 578,Ordinary 3+2 Non AC Seater,22:10,ISBT Kashmiri Gate,20h 25m,18:35,CHAMBA,04-Aug,1.9,4,INR 862,N/A,37 Seats available,13 Window
